simulation_id,mean_idx,cov_idx,n_samples,missingness_pct,actual_missingness_pct,mechanism,time_per_iteration,convergence_time,mu_error,sigma_error,true_mu,estimated_mu,true_sigma,estimated_sigma,mean_imputation_error,mean_imputation_cov_error,median_imputation_error,median_imputation_cov_error,mode_imputation_error,mode_imputation_cov_error,knn_imputation_error,knn_imputation_cov_error,mice_imputation_error,mice_imputation_cov_error,mean_imputation_time,median_imputation_time,mode_imputation_time,knn_imputation_time,mice_imputation_time
52,0,0,700,0.20000000000000004,0.2,MCAR,0.0257662832736969,0.4122605323791504,0.15798235434736402,0.00921103608869328,"[0, 0, 0, 0, 0]","[0.01610604022116997, -0.14615182450571498, 0.0028421534697287976, -0.0090981983628912, 0.05698955077367101]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.9479582261646813, 0.007251946118957759, -0.019386615383890582, -0.01180353949464707, 0.029218903748705106], [0.007251946118957759, 0.9894242425488449, 0.018598679975567408, -0.06382620938702195, -0.04884497305935836], [-0.019386615383890582, 0.018598679975567408, 0.9815201602594753, -0.03410123697651758, -0.004385853158169038], [-0.01180353949464707, -0.06382620938702195, -0.03410123697651758, 1.0835922068832409, 0.10854638550606478], [0.029218903748705106, -0.04884497305935836, -0.004385853158169038, 0.10854638550606478, 1.0222415709943002]]",0.15481109541919033,0.028730585539787266,0.14740973429084306,0.02872082267210834,2.0771012267194644,0.0909074775672145,0.14564870219419565,0.02701384800924808,0.21366181114579086,0.01648633919309552,0.0007886886596679688,0.0007531642913818359,0.001932382583618164,0.011109113693237305,0.45304131507873535
53,0,0,700,0.20000000000000004,0.2,MAR,0.024529525211879184,1.5453600883483887,0.1573124718125114,0.00958665812935334,"[0, 0, 0, 0, 0]","[0.10069613829513883, -0.10338684230838927, 0.0028421534697287976, -0.0090981983628912, 0.06186927596079263]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[1.0825388682261359, 0.06909808391313128, -0.04871529528743811, -0.08705461407409452, 0.006647600643115185], [0.06909808391313128, 0.9705269826999222, -0.013643265210920479, -0.04715910833975264, 0.01891262712085968], [-0.04871529528743811, -0.013643265210920479, 0.9815201602594753, -0.03410123697651758, -0.005321730132466255], [-0.08705461407409452, -0.04715910833975264, -0.03410123697651758, 1.0835922068832409, 0.0420425312913653], [0.006647600643115185, 0.01891262712085968, -0.005321730132466255, 0.0420425312913653, 0.9621121920149835]]",0.12298172556165646,0.028318124576643663,0.12714464214757862,0.028297560434295755,1.9423156972463964,0.12832456697207276,0.14648288404630738,0.026986659926970753,0.7554007083328859,0.03959158240590579,0.0007855892181396484,0.0007407665252685547,0.0019330978393554688,0.011500120162963867,0.4363420009613037
54,0,0,700,0.20000000000000004,0.2,MNAR,0.02666506400475135,0.3466458320617676,1.0556796835712314,0.038602914518770716,"[0, 0, 0, 0, 0]","[0.8013284196164451, 0.6850876255711015, 0.0028421534697287976, -0.0090981983628912, 0.05381866274462591]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.3223099441688313, -0.0053837647592911726, 0.0437624058765268, 0.03806630197480746, -0.03862610236096616], [-0.0053837647592911726, 0.3330526512978836, -0.002298204272508123, -0.01158571789627592, 0.023928267181056284], [0.0437624058765268, -0.002298204272508123, 0.9815201602594753, -0.03410123697651758, 0.013204485893567354], [0.03806630197480746, -0.01158571789627592, -0.03410123697651758, 1.0835922068832409, 0.041759655873544646], [-0.03862610236096616, 0.023928267181056284, 0.013204485893567354, 0.041759655873544646, 0.9490372815436672]]",1.0513807364917134,0.04760668699533395,0.9848276694483619,0.04747463562900103,0.4993152753300011,0.038878722884753934,1.0608482325577155,0.046768107198573376,1.0998910975996237,0.04109552318229046,0.0008120536804199219,0.0007641315460205078,0.0020852088928222656,0.01119685173034668,0.46117520332336426
55,0,0,700,0.25000000000000006,0.24971428571428572,MCAR,0.029831647872924805,0.5369696617126465,0.13172106492540336,0.014613617525922535,"[0, 0, 0, 0, 0]","[-0.048648337409225584, -0.10338684230838927, 0.0028421534697287976, -0.0090981983628912, 0.06483890807304449]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.9260457705433679, 0.142924607008704, -0.06412689166515055, -0.09690587671747548, -0.037077034208615], [0.142924607008704, 0.9705269826999222, -0.013643265210920479, -0.04715910833975264, -0.020347876599228418], [-0.06412689166515055, -0.013643265210920479, 0.9815201602594753, -0.03410123697651758, 0.1108247529397914], [-0.09690587671747548, -0.04715910833975264, -0.03410123697651758, 1.0835922068832409, 0.045826569404573345], [-0.037077034208615, -0.020347876599228418, 0.1108247529397914, 0.045826569404573345, 0.8883856118780096]]",0.1289284293201573,0.0378805651328854,0.14859497006984476,0.037860565102770895,2.227973991035126,0.05015712810090973,0.14605686311903482,0.036039458475276925,0.13722312497411285,0.024127151225433692,0.0009629726409912109,0.0008068084716796875,0.0022325515747070312,0.013276338577270508,0.5672342777252197
56,0,0,700,0.25000000000000006,0.24971428571428572,MAR,0.021292272603736735,3.3854713439941406,0.24035784035388602,0.013895796921630907,"[0, 0, 0, 0, 0]","[0.01610604022116997, -0.11142639009955978, 0.0028421534697287976, -0.205407205767942, 0.05381866274462591]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.9479582261646813, 0.11525082100884547, -0.019386615383890582, 0.0061176039184295036, 0.03371545928056831], [0.11525082100884547, 1.0671488517154901, 0.009519767206435418, -0.047768654154481546, 0.012748853731677957], [-0.019386615383890582, 0.009519767206435418, 0.9815201602594753, 0.15213419438795786, 0.013204485893567354], [0.0061176039184295036, -0.047768654154481546, 0.15213419438795786, 1.1546664511441664, 0.05114515531709806], [0.03371545928056831, 0.012748853731677957, 0.013204485893567354, 0.05114515531709806, 0.9490372815436672]]",0.12423062667225808,0.0334692301994583,0.101646142037272,0.033460581046569245,2.582477047127399,0.15311563474630613,0.1981203469719307,0.031135693725525545,0.1628566888561081,0.022346450533019563,0.0009133815765380859,0.000804901123046875,0.001977205276489258,0.011026859283447266,0.44034695625305176
57,0,0,700,0.25000000000000006,0.24971428571428572,MNAR,0.028945525487263996,0.521019458770752,1.436264814540238,0.04351062325564142,"[0, 0, 0, 0, 0]","[1.0049755788836063, -0.10338684230838927, 1.019417793889382, -0.0090981983628912, 0.05381866274462591]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.2550280183772702, 0.01184769080069611, -0.00761833563674625, 0.052825430238709975, -0.05058290103521773], [0.01184769080069611, 0.9705269826999222, -0.002558141854750724, -0.04715910833975264, 0.04452964162999188], [-0.00761833563674625, -0.002558141854750724, 0.23051355712690566, 0.033062800397682945, -0.015681461506843773], [0.052825430238709975, -0.04715910833975264, 0.033062800397682945, 1.0835922068832409, 0.041759655873544646], [-0.05058290103521773, 0.04452964162999188, -0.015681461506843773, 0.041759655873544646, 0.9490372815436672]]",1.4320606524751152,0.0517806168708093,1.337487574755901,0.05161742143426025,0.8614767233420965,0.04619262624585912,1.4346968912648543,0.05113326598507442,1.4952444791250392,0.04533175199075409,0.0008406639099121094,0.0007963180541992188,0.0019683837890625,0.013305187225341797,0.635671854019165
58,0,0,700,0.30000000000000004,0.3,MCAR,0.030966337521870932,0.9289901256561279,0.14213808478701384,0.012810223012630113,"[0, 0, 0, 0, 0]","[0.01610604022116997, -0.08688063173502233, -0.09703793470374109, -0.0090981983628912, 0.05381866274462591]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.9479582261646813, 0.04245408711836569, -0.05620532688631634, -0.01180353949464707, 0.03371545928056831], [0.04245408711836569, 0.9259092133120076, 0.06495207096328436, -0.11135601280335923, 0.02166589015025887], [-0.05620532688631634, 0.06495207096328436, 0.8781883000019405, -0.0941645618836905, 0.03216872425696548], [-0.01180353949464707, -0.11135601280335923, -0.0941645618836905, 1.0835922068832409, 0.041759655873544646], [0.03371545928056831, 0.02166589015025887, 0.03216872425696548, 0.041759655873544646, 0.9490372815436672]]",0.14368196189143703,0.04419396659643847,0.2139850466021753,0.044136999456191664,2.96215023492915,0.03352939238180932,0.15198613309327239,0.04164080521409562,0.18603494302546913,0.023361226488916254,0.0008027553558349609,0.0007696151733398438,0.0018990039825439453,0.014040946960449219,0.4465653896331787
59,0,0,700,0.30000000000000004,0.3,MAR,0.02414485692977905,4.8289713859558105,0.37808675393625973,0.016133372570276118,"[0, 0, 0, 0, 0]","[0.1283116342595185, -0.10338684230838927, 0.0028421534697287976, -0.0090981983628912, 0.340155881624019]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[1.00319467082729, 0.04457966920243612, -0.129878817625079, -0.02822055122396917, -0.042302761856119364], [0.04457966920243612, 0.9705269826999222, -0.013643265210920479, -0.04715910833975264, 0.009857838334840982], [-0.129878817625079, -0.013643265210920479, 0.9815201602594753, -0.03410123697651758, -0.20826282354533338], [-0.02822055122396917, -0.04715910833975264, -0.03410123697651758, 1.0835922068832409, 0.0768463969002767], [-0.042302761856119364, 0.009857838334840982, -0.20826282354533338, 0.0768463969002767, 1.0754258598963236]]",0.13748141378925077,0.04252642791825078,0.16822369074258584,0.042505686172130366,2.8559015297909873,0.10840439978299705,0.2567676431554795,0.041078707798735736,1.0453586698197814,0.03526566182654975,0.0007779598236083984,0.0008120536804199219,0.002061128616333008,0.011965751647949219,0.36392712593078613
60,0,0,700,0.30000000000000004,0.3,MNAR,0.03067163498170914,0.9508206844329834,1.7236636213863166,0.04430587760377849,"[0, 0, 0, 0, 0]","[0.01610604022116997, 1.134330067480632, 0.0028421534697287976, -0.0090981983628912, 1.2976753515878205]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.9479582261646813, 0.02607161147684489, -0.019386615383890582, -0.01180353949464707, -0.0054534505443464875], [0.02607161147684489, 0.2128643917318241, 0.009508530490405745, -0.06366009361746697, 0.019478353255590043], [-0.019386615383890582, 0.009508530490405745, 0.9815201602594753, -0.03410123697651758, -0.0040046400450765105], [-0.01180353949464707, -0.06366009361746697, -0.03410123697651758, 1.0835922068832409, -0.024164114452240325], [-0.0054534505443464875, 0.019478353255590043, -0.0040046400450765105, -0.024164114452240325, 0.23695217728600293]]",1.7277125530570152,0.05359438756133078,1.5803870277685772,0.05339076509549197,1.1322975669628934,0.050263194678941386,1.7436651044443838,0.05286058164629954,1.698228440437501,0.048273503871215484,0.0007908344268798828,0.0007703304290771484,0.0019011497497558594,0.013662576675415039,0.3551137447357178
61,0,0,900,0.1,0.1,MCAR,0.025717894236246746,0.15430736541748047,0.08668024876699691,0.008662101747868443,"[0, 0, 0, 0, 0]","[0.05707601579383749, -0.008447700806139024, -0.012891981486567249, -0.06276406760144991, -0.008882506964290814]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.9572271179425693, 0.004635876052023836, 0.004658717132397439, -0.01278513743051256, 0.06431484213237396], [0.004635876052023836, 1.019163905454814, -0.03293365519093969, -0.01361127859049275, 0.008724540218208463], [0.004658717132397439, -0.03293365519093969, 0.9074655170951107, -0.004720562725706728, -0.001560506762107168], [-0.01278513743051256, -0.01361127859049275, -0.004720562725706728, 0.9193490065342003, -0.04478581018191164], [0.06431484213237396, 0.008724540218208463, -0.001560506762107168, -0.04478581018191164, 0.880870183330734]]",0.08551458046230258,0.018424829373057696,0.08190248258855284,0.018419157831719647,1.0261808203037321,0.07914748896546162,0.08760769818747131,0.01753283182076464,0.08993658180593761,0.011639878201864955,0.0008425712585449219,0.0009140968322753906,0.0020265579223632812,0.011371135711669922,0.49730968475341797
62,0,0,900,0.1,0.1,MAR,0.01698152224222819,0.3056674003601074,0.09342747661567292,0.008518986339702397,"[0, 0, 0, 0, 0]","[0.007948865273674192, -0.008447700806139024, -0.015631162920661, -0.09094456055476943, -0.008882506964290814]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.9701165626207678, 0.021199495152922444, -0.018353748400970156, 0.0021823039987803206, 0.06277704360926951], [0.021199495152922444, 1.019163905454814, -0.023692625826062512, 0.021863240315319554, 0.008724540218208463], [-0.018353748400970156, -0.023692625826062512, 0.8997370433457559, -0.046390737600928336, -0.009918414497692147], [0.002182303998780319, 0.021863240315319554, -0.046390737600928336, 0.94583226798738, -0.019017712162912977], [0.06277704360926951, 0.008724540218208463, -0.009918414497692147, -0.019017712162912977, 0.880870183330734]]",0.08598299523037509,0.01750666016024018,0.09940650793686978,0.017542341373568273,1.0971083003089737,0.14448431849073637,0.05565858419387558,0.016791004631357877,0.06459430760774296,0.014096261854072326,0.0008172988891601562,0.0008437633514404297,0.0019283294677734375,0.008713960647583008,0.5573470592498779
63,0,0,900,0.1,0.1,MNAR,0.026970823605855305,0.16182494163513184,0.5158853616486456,0.029176099245584047,"[0, 0, 0, 0, 0]","[0.018943293133421735, -0.008447700806139024, -0.015631162920661, 0.3410148340374328, 0.38622796904402845]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.9704281144388136, 0.004175813136367759, 0.014279969304258743, -0.025792063896926832, 0.029480365282860323], [0.004175813136367759, 1.019163905454814, -0.023692625826062512, 0.022173164601271996, -0.018482943035128253], [0.014279969304258743, -0.023692625826062512, 0.8997370433457559, -0.003189011882449961, 0.002063169861355012], [-0.025792063896926832, 0.022173164601271996, -0.003189011882449961, 0.5151337308319252, -0.045509077026640095], [0.029480365282860323, -0.018482943035128253, 0.002063169861355012, -0.045509077026640095, 0.4754366668348079]]",0.5153986404354592,0.0359129177618824,0.4861709758589836,0.03583858009040845,0.15656491770845435,0.024822138610180886,0.5182546838862406,0.03528905238735148,0.5031931132286857,0.03094828468447684,0.0008423328399658203,0.0008392333984375,0.0019807815551757812,0.012497901916503906,0.6772475242614746
64,0,0,900,0.15000000000000002,0.1497777777777778,MCAR,0.03029611375596788,0.27266502380371094,0.07602749820849507,0.00923195947053311,"[0, 0, 0, 0, 0]","[0.0296935500398641, -0.008447700806139024, -0.015631162920661, -0.06276406760144991, -0.025366286382345067]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.94582549220186, 0.015970797142491458, 0.009374948097879946, -0.00504900562886918, 0.06719527942319947], [0.015970797142491458, 1.019163905454814, -0.023692625826062512, -0.01361127859049275, 0.010608202403100992], [0.009374948097879946, -0.023692625826062512, 0.8997370433457559, -0.0324419179126884, 0.01203485705465991], [-0.00504900562886918, -0.01361127859049275, -0.0324419179126884, 0.9193490065342003, -0.0263431774368179], [0.06719527942319947, 0.010608202403100992, 0.01203485705465991, -0.0263431774368179, 0.8653127771416552]]",0.07570892017983244,0.025258922365888906,0.07473962583469314,0.025238658935695386,1.513241522947945,0.08556415174056886,0.0727937105352339,0.023531533491669924,0.0809516730530685,0.015230449572165102,0.0009019374847412109,0.0009057521820068359,0.0025408267974853516,0.015032291412353516,0.6042084693908691
65,0,0,900,0.15000000000000002,0.15022222222222223,MAR,0.02808686225645004,0.8706927299499512,0.11358470529389661,0.008746136741248613,"[0, 0, 0, 0, 0]","[0.018943293133421735, -0.008447700806139024, -0.015631162920661, -0.10968898952759525, 0.01397374664202172]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.9704281144388136, 0.004175813136367759, 0.014279969304258743, 0.02811544689149919, 0.062223171241715065], [0.004175813136367759, 1.019163905454814, -0.023692625826062512, -0.005194371132049888, -0.02142768635532428], [0.014279969304258743, -0.023692625826062512, 0.8997370433457559, 0.020080529146839037, 0.004519277624622086], [0.02811544689149919, -0.005194371132049888, 0.020080529146839037, 0.9119871239448296, -0.020263367848594036], [0.062223171241715065, -0.02142768635532428, 0.004519277624622086, -0.020263367848594036, 0.8765573835555738]]",0.0999177524032167,0.025484385534013634,0.11495389715515175,0.02548915764635138,1.5652854674618593,0.11864660366365053,0.07624290749053773,0.024264312040916038,0.20765202909336652,0.02082901986382788,0.0008893013000488281,0.0008196830749511719,0.0019197463989257812,0.015325784683227539,0.556236743927002
66,0,0,900,0.15000000000000002,0.15022222222222223,MNAR,0.03071567416191101,0.24572539329528809,0.8362682968760371,0.03444709543338478,"[0, 0, 0, 0, 0]","[0.614331794440891, -0.008447700806139024, 0.5637832206958828, -0.06276406760144991, -0.008882506964290814]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.4393746127085603, -0.026774687560544033, -0.01811204743629969, 0.001342450720194066, 0.005062156487392383], [-0.026774687560544033, 1.019163905454814, 0.002808830084413323, -0.01361127859049275, 0.008724540218208463], [-0.01811204743629969, 0.002808830084413323, 0.36800368744418605, 0.007694866987269118, -0.0038308972337205618], [0.001342450720194066, -0.01361127859049275, 0.007694866987269118, 0.9193490065342003, -0.04478581018191164], [0.005062156487392383, 0.008724540218208463, -0.0038308972337205618, -0.04478581018191164, 0.880870183330734]]",0.8354361213483574,0.04279870346895332,0.7680008695041706,0.04258289418766283,0.3772856803556583,0.033026458621242004,0.8455484355961257,0.042010784210672746,0.8414063833863501,0.03672273838031453,0.0008485317230224609,0.0008301734924316406,0.0019555091857910156,0.015319108963012695,0.541980504989624
67,0,0,900,0.20000000000000004,0.2,MCAR,0.03303225835164388,0.4954838752746582,0.07175455020819857,0.013887144386431622,"[0, 0, 0, 0, 0]","[0.018943293133421735, -0.008447700806139024, -0.007552370985769639, -0.06276406760144991, -0.026872606545440207]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.9704281144388136, 0.004175813136367759, -0.01553465163064116, -0.008959940607625446, 0.08020358822749701], [0.004175813136367759, 1.019163905454814, -0.01621183196074135, -0.01361127859049275, 0.027157917352121055], [-0.01553465163064116, -0.01621183196074135, 0.9054695353842568, -0.07215801458753507, -0.11550666776248238], [-0.008959940607625446, -0.01361127859049275, -0.07215801458753507, 0.9193490065342003, -0.06476827436356761], [0.08020358822749701, 0.027157917352121055, -0.11550666776248238, -0.06476827436356761, 0.7939683451881149]]",0.06863458901538334,0.03298637603550713,0.07759632033311784,0.0329475317086429,2.2543575816872297,0.11651201370294029,0.06660817231751946,0.031244755966232756,0.07572811480526792,0.025089686222656123,0.0008561611175537109,0.0008208751678466797,0.0020139217376708984,0.018516063690185547,0.4887974262237549
68,0,0,900,0.20000000000000004,0.2,MAR,0.023723746909469854,1.4471485614776611,0.15248735910260044,0.0125666263494266,"[0, 0, 0, 0, 0]","[0.018943293133421735, -0.008447700806139024, 0.13683170813379816, -0.06276406760144991, 0.012646665558333294]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.9704281144388136, 0.004175813136367759, -0.06778995707412765, -0.008959940607625446, 0.06529897718769447], [0.004175813136367759, 1.019163905454814, -0.135144404962927, -0.01361127859049275, -0.019615381119566375], [-0.06778995707412765, -0.135144404962927, 0.9276885027368718, -0.05934534994987213, 0.016866025909710293], [-0.008959940607625446, -0.01361127859049275, -0.05934534994987213, 0.9193490065342003, -0.05028845162882141], [0.06529897718769447, -0.019615381119566375, 0.016866025909710293, -0.05028845162882141, 0.8678188187085467]]",0.07379731292069074,0.03175613477041876,0.07906426238514447,0.03176267841844981,2.3377471754667147,0.2277100745587334,0.08162407641616312,0.030476009404307024,0.09322285804338483,0.020939582297733253,0.0008132457733154297,0.0008206367492675781,0.0021848678588867188,0.013542652130126953,0.5235893726348877
69,0,0,900,0.20000000000000004,0.2,MNAR,0.03358557007529519,0.36944127082824707,1.0769446231823758,0.037125618490643573,"[0, 0, 0, 0, 0]","[0.018943293133421735, 0.7813830815580748, 0.7381552179519209, -0.06276406760144991, -0.008882506964290814]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.9704281144388136, 0.007230665604281725, -0.03151869964167064, -0.008959940607625446, 0.04993166760031115], [0.007230665604281725, 0.4113822762757887, -0.022407495790232917, 0.014908310030323111, -0.007999880443951907], [-0.03151869964167064, -0.022407495790232917, 0.3081871544794602, 0.025807095320530042, 0.01787887466883951], [-0.008959940607625446, 0.014908310030323111, 0.025807095320530042, 0.9193490065342003, -0.04478581018191164], [0.04993166760031115, -0.007999880443951907, 0.01787887466883951, -0.04478581018191164, 0.880870183330734]]",1.0746051609678369,0.0469414702707306,0.9853085829382706,0.04671188371272774,0.524463661982998,0.03844735637993477,1.083062468131585,0.04608584783835422,1.0991613521723644,0.03810892922676527,0.0008580684661865234,0.0008459091186523438,0.0019512176513671875,0.018619537353515625,0.4972400665283203
70,0,0,900,0.25000000000000006,0.24977777777777777,MCAR,0.03617565772112678,0.6149861812591553,0.0823004303291112,0.01200681305718865,"[0, 0, 0, 0, 0]","[0.018943293133421735, -0.02436037387501384, -0.04246007007104012, -0.06276406760144991, -0.008882506964290814]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.9704281144388136, -0.05357216273605632, 0.07931763106013516, -0.008959940607625446, 0.04993166760031115], [-0.05357216273605632, 1.0421205724326126, -0.08478988095664082, 0.06146201642688539, -0.02372217777012678], [0.07931763106013516, -0.08478988095664082, 0.9183315678180802, -0.05763178866082356, -0.03810677617624848], [-0.008959940607625446, 0.06146201642688539, -0.05763178866082356, 0.9193490065342003, -0.04478581018191164], [0.04993166760031115, -0.02372217777012678, -0.03810677617624848, -0.04478581018191164, 0.880870183330734]]",0.0800220253699198,0.03653409088140936,0.08416865977137382,0.036456986309863826,3.0120555556653237,0.11547320927326464,0.09634028386141297,0.03370364869308857,0.0772048377758209,0.018798060048658985,0.0008237361907958984,0.0008158683776855469,0.0019321441650390625,0.020743608474731445,0.4208517074584961
71,0,0,900,0.25000000000000006,0.24977777777777777,MAR,0.027828497764391776,3.255934238433838,0.07026612713328498,0.011012145470945011,"[0, 0, 0, 0, 0]","[0.021713298036596215, 0.014258364021956313, -0.015631162920661, -0.06276406760144991, -0.008882506964290814]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[1.0061441826179969, -0.0348357351873693, 0.1068655144993643, -0.012703363851438504, 0.0553648987052557], [-0.0348357351873693, 1.020667733924682, 0.0029748239096811604, 0.05450625490645666, -0.017093788632158213], [0.1068655144993643, 0.0029748239096811604, 0.8997370433457559, -0.0324419179126884, -0.009918414497692147], [-0.012703363851438504, 0.05450625490645666, -0.0324419179126884, 0.9193490065342003, -0.04478581018191164], [0.0553648987052557, -0.017093788632158213, -0.009918414497692147, -0.04478581018191164, 0.880870183330734]]",0.1049449116879153,0.03596752617568763,0.1101190340013138,0.03596273529101548,2.563801389731326,0.16642905631564964,0.10661176237107473,0.033194780636161526,0.2940111467778222,0.023446560793989858,0.0008747577667236328,0.0008471012115478516,0.0019288063049316406,0.017249107360839844,0.4437408447265625
72,0,0,900,0.25000000000000006,0.24977777777777777,MNAR,0.0359113335609436,0.7182266712188721,1.4352515317310048,0.03945249882026286,"[0, 0, 0, 0, 0]","[1.0230513039061806, 1.004515021563121, -0.015631162920661, -0.06276406760144991, -0.008882506964290814]","[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]","[[0.3001178142397395, -0.04908409459717894, 0.008579886192985747, 0.051416159913465126, 0.0008387423867681935], [-0.04908409459717894, 0.34807702571293103, -0.07189515334262872, -0.008165367547435277, -0.009635947543059886], [0.008579886192985747, -0.07189515334262872, 0.8997370433457559, -0.0324419179126884, -0.009918414497692147], [0.051416159913465126, -0.008165367547435277, -0.0324419179126884, 0.9193490065342003, -0.04478581018191164], [0.0008387423867681935, -0.009635947543059886, -0.009918414497692147, -0.04478581018191164, 0.880870183330734]]",1.4294591301611732,0.05030254387806672,1.3200946455605316,0.05009536776884538,0.7992252632010884,0.04358950148136869,1.4301810346414967,0.04932374175178677,1.4838614389316473,0.041709520658871686,0.0009067058563232422,0.0008182525634765625,0.0019419193267822266,0.021401405334472656,0.46041393280029297
