age,income,score,rating
52.88910960815189,103.66039885575758,30.933134549829532,74.80686296411344
47.06965004550253,,27.41235968450652,78.20477751270653
49.92225134338932,,21.069198647681176,
52.34988998907127,104.03177540027175,23.64956674390371,
52.17118436525753,100.57237079431411,21.958440604807308,
48.79221103240634,,25.723483282243222,
56.264905141293745,106.26061526109059,24.976475525105098,
51.873120733206434,104.16910717919119,23.393116054004615,
51.40055139925361,103.6400202768705,26.557273277229662,74.7732989909536
43.52630622797014,,26.189157159408396,68.03165341163042
45.80627818392416,,20.555234803037703,
52.44947548420052,103.58017161502048,24.48913902600482,
52.55754052342704,96.43405182152483,24.882752426597268,
47.78433650846868,,26.938334922566433,70.82625332215581
53.2557279397792,104.78951958101038,29.744939915356017,78.72167823003312
51.10744675625668,94.43344978744989,21.75330114918023,
51.192325615412464,99.73109247788013,24.431567682401738,
53.58440245979909,100.1588184978125,27.280451438888296,71.38656448583797
43.732657965245004,,26.145834434133118,67.67109817495198
51.66931129889072,101.25270245452597,26.85422561182297,76.08101854908367
52.744589612573265,105.02929063424344,23.379125934365756,
47.256577405717316,,23.52316575835641,
50.26596977699088,,27.24685972119024,77.56150863678286
53.16993760422242,97.91464811055357,27.17227412340381,73.49358122604875
47.477200005379494,,26.088786222338648,70.48366879274373
44.02456401178446,,24.355951729267655,
50.208493636873996,,22.140162132182702,
47.15825365240483,,29.945858837373102,71.60986005389432
54.3696939177943,97.45859660471271,32.55781072007235,77.55034310722034
50.531858774815404,,28.702781639101936,74.18925228903885
52.07131344125105,101.19959971176607,18.228982786401758,
47.40272975856111,,30.465770461968674,72.48985766141021
50.441595574299875,,25.03813276788263,
49.972371097815056,,26.87890181092221,71.16643413671586
51.735137005611726,100.32789792700704,25.951913511696304,
51.780922429784894,105.82288528591864,23.381500640085576,
48.172294152621575,,23.201064684830882,
52.23270590108581,101.50980027088434,16.953299280427892,
50.11346819994695,,34.82938589787092,71.37565532386654
47.15929286500569,,25.364758386898046,
49.333959378976125,,17.36772950960838,
49.57344550349259,,20.601038358906834,
46.80114385670839,,25.78527044658716,
52.09685266792057,104.123966719477,21.826197873391212,
45.75271673921816,,21.252898489802103,
50.887596904046866,96.41482606077331,28.840389672700265,64.60682532507197
44.51099063752788,,22.718597082100846,
52.67928119695092,110.36939598593843,30.238006107373515,82.30083934724304
50.29960850687686,,26.782282180507384,75.3016713293031
49.16889270058407,,25.00243565433917,
52.12594016379091,96.20788073510751,22.181640629285397,
55.65190192858681,96.40565251272976,26.198955598915674,80.04708506685779
43.135109717968334,,26.449271297826957,73.43217841713218
46.2071393344751,,26.033972316154696,75.09195594507888
47.50588688355757,,20.230053507794675,
53.672834755194984,101.01687352982098,26.644294494491703,78.8844589363758
56.343053779714594,97.99056454220865,24.899407798974224,
53.320074120131935,100.07618404865747,27.19431775188682,78.0203837019221
55.50559192798981,107.84205746006236,29.78644734066072,75.34214088395309
55.999438312175045,103.04256491073988,24.476379680933206,
51.50975710135899,93.921397991465,27.59840789135592,71.6141553905735
49.26345113833654,,25.844657684506117,
48.12313373129803,,27.308673140745128,79.16028715374276
45.196345058605104,,26.910793061571344,74.42711155376625
49.040560699910664,,22.233978647913382,
50.025033751646326,,24.474667960371757,
48.50185894861216,,26.841372826520725,79.17642770764677
47.533635539963356,,27.495608382294126,71.67566035651397
47.686388755981355,,20.38335708044938,
55.20875850101949,105.22697049483729,23.669263273845818,
45.21566865573124,,28.118677114603496,73.69923538531702
46.17051200017364,,27.546385640557453,72.25797976704804
50.5224598667492,,30.246827491005007,77.20988991962486
55.14563372351705,104.1327432306136,24.052528283285554,
53.28880203623525,97.35452187135004,19.5162506982607,
46.822265283013415,,25.992991761289545,
53.55692135788652,100.50752538310752,21.57810716914753,
50.472987480350184,,19.037060464475275,
46.77723165814583,,22.850266686693455,
53.528863640535704,97.12975548368345,25.156207078241273,
48.19868935614846,,25.151040388955668,
46.894869408185336,,25.25704942984122,
45.70022136897579,,19.351456411512686,
48.39149186372523,,29.259932906372356,78.44086345157453
49.395383982157476,,28.15445794680489,73.53473880220751
45.761318348857195,,31.06042462915817,73.8575423270297
54.920748322155134,97.79633862774271,18.825341895052613,
47.853023448673305,,26.62971041949553,71.46699799722238
42.07325005494607,,19.778395007886722,
44.17078076759975,,22.38846030658497,
48.40957594245311,,25.841202621745936,
52.31888841809547,94.82613754322055,21.744634999528635,
49.834231762182206,,27.766975287482758,79.67034834322003
47.83414671019382,,26.02525589782585,74.32604413462846
57.569361453716,109.69514002543508,28.28733741137102,79.78189672240308
47.10732379459598,,24.953780306580597,
51.89567232462366,101.99120967382989,25.144371856270354,
47.27311235609014,,21.778175034755648,
51.43688999206547,96.34629266830768,21.342945946686964,
48.221107931463685,,27.452784315684575,73.9312891225177
52.59825372389407,102.36924354182631,24.920733812523668,
50.916089080972455,102.67311170188006,19.765692611854252,
49.27517851859285,,24.781714584537895,
50.06539184674634,,20.317662296485242,
53.41579120191769,103.17635863955843,23.896498680168694,
52.67115420727037,100.51177567553916,26.52089146644045,76.35173225449225
52.99089083932758,102.1856485395867,22.312906572991213,
48.33110392128054,,17.86939455319039,
51.84166119180047,96.26656033345296,33.583764840836096,70.85458537705505
52.54229380103599,101.64882480126334,18.85231809494226,
49.963051592845886,,21.220268824242492,
46.67968085158531,,21.89336669136168,
54.15020323347232,96.5062113021278,24.90016922076681,
53.6993764093222,100.13341830802071,27.85817697657906,72.75272083871222
50.99097823300925,96.72813078017403,31.403124097404437,75.63994387394618
49.12107746125473,,20.945187842131233,
47.82020295915633,,21.037234784316066,
48.68164607206325,,28.01863607556269,73.65609676775136
54.03209556399936,97.08553395899514,19.625189111624085,
51.384482526822964,100.73386996832765,20.346382954244152,
48.65267489100554,,24.308350707502733,
54.26483061366385,102.04607362296389,28.12650445252933,79.05971667368365
51.91661833535588,101.10996010861984,26.126851357877573,79.57263411548445
48.152390329310045,,27.318833739947422,73.93038921427521
50.75999588441227,99.76165120019381,22.53491293742177,
47.07274453331308,,28.04785137476815,71.53436015529219
56.0151312935919,108.67031795727132,26.471867340787227,78.91269146828499
52.52884552095777,103.74445205549928,24.506873569128928,
52.75564998606516,111.87440842293559,21.756690459530528,
51.075829240891785,112.82040237033726,28.505547349932144,81.85452818935971
55.94333581212926,100.37444860314842,26.32957624666838,73.0898550662706
39.433717319175194,,25.908821199551056,
52.31540678619144,107.67255516593909,34.556117161794106,76.93169608461862
48.850405723896166,,23.499233709031987,
54.895499982928044,105.9284879003398,29.70033414070286,74.97937964754742
49.140653039790436,,29.935015096303534,73.65240253831402
47.20816378810453,,29.824533300197455,79.28466329342113
47.0694703775563,,28.061537110029573,76.30229240177141
51.077690883675395,102.64524028675,28.703661606643244,75.07845288686043
49.14849826583733,,25.70582564458693,
48.90071664196328,,25.722552143957472,
48.53734693540415,,30.736954524797042,79.33519970757395
50.5868691930504,,24.428237858698512,
49.39930738979637,,21.85374839142248,
57.10081910607796,98.52952007112093,19.559881248059906,
49.893476638798354,,20.64930250190695,
43.6826289589866,,29.45241003580388,72.17989386735759
52.15627198948962,94.12625918787971,22.663004919663233,
53.70122548394443,104.39653525456677,23.831205806676422,
49.621595502073795,,21.884289670052393,
51.57591180277724,110.42185554060114,28.298315290528656,74.22442018263797
52.52994782446065,102.4574856074731,34.639551712548595,77.50291415294085
47.969713944415155,,20.176347156193025,
49.203360054257146,,29.255840572273563,74.8159618348037
52.79629861718913,107.6740192833604,24.722069617230968,
51.3472823668088,100.27476243020804,36.09000076451098,78.39028176384791
48.864787076387955,,23.74162219575906,
50.51356238318787,,20.440873128341856,
48.55584942352286,,25.992046802221786,
53.558992583810635,97.48073288417419,19.18094084434678,
44.862881690629024,,21.860583499977412,
49.51125347599882,,22.690861966351978,
51.56149913479911,109.27907477462176,18.158482038995764,
44.78584858772406,,21.470473313238692,
52.45751244693033,107.66873828015471,27.305722344868,80.32312786683755
50.23938046962598,,24.66902694293687,
48.3825314944953,,21.04187148117976,
50.195158047388425,,25.6815664759064,
47.80457379176824,,24.234358963485505,
51.08703013466772,96.60215661419615,17.2035322237915,
49.467159368884076,,27.403252651384264,68.81118296948381
54.36744609236764,98.52992260666075,23.380464203267444,
50.80853373343451,104.03712921132633,26.00652866168415,72.82191560293481
50.728819417790156,98.9751843036793,23.07922095310946,
54.149659226634284,102.86042590819908,29.63554606608071,81.589136393661
44.11541750635902,,26.928145460378463,72.95513557076384
44.1466740149784,,30.427706240575624,73.1468084511341
49.32942402138307,,25.49082741839922,
48.79913596124085,,22.020709006710028,
47.21711586016426,,26.77137199550291,76.3384707576763
49.88995541545636,,28.431948058752162,75.84678589356128
46.147703903458655,,26.625810035499036,74.3325377131822
46.490638665633995,,25.226832666737412,
49.92838233635098,,30.289600795414906,80.2772273489062
48.623516372051505,,27.13875047150783,73.95000793131508
49.268303797329246,,17.239555228646303,
50.54394354361717,,21.722587671296488,
47.41135353672727,,23.84335826007999,
52.3171729034063,101.47604145967169,23.909947690540086,
45.106930757008506,,27.320406703559,71.80791391009875
49.97655226692217,,23.424954497572944,
51.66321023025154,105.90477726891964,33.34665753312617,77.38005086149653
49.64224208571688,,19.958496645355694,
50.379665662984124,,16.03442332541677,
50.2323127491237,,25.23916633929424,
52.07129157610289,99.58163779136386,22.432939759163702,
58.26487460723462,113.33911609594286,27.95301467480493,77.31170904234628
52.59877310318126,102.72697336377016,28.322548109124256,80.70073378400653
52.25033293377234,102.6796806483503,27.18822593439161,73.8737768990446
51.69246666154885,106.74263725034015,21.04250824326912,
47.91306761405677,,23.541407717765374,
53.07766116617066,106.22220289881406,29.283827458411785,73.71040485664986
52.324509198449306,104.79636133891819,26.580055825126752,81.40667815115422
47.96186894285391,,24.376061168212118,
47.79173752374206,,30.657334920457508,73.45298396405317
45.88897964764347,,29.620745750837262,70.84527059224362
49.329132319007684,,17.446566771436956,
47.76169953074344,,17.32911849516681,
46.64364391527219,,26.639698249241196,76.10048191972797
49.0948675954365,,24.360616044908124,
52.27496059397016,93.61820628778769,25.0412226617238,
43.01444938529546,,28.077593172842143,73.37551730435956
50.60247345622509,,26.128429708314606,78.36254147939977
51.22235196014083,101.51101352485468,30.322492754423845,80.05873516254911
45.89047382761099,,21.186095519406802,
53.22060018082003,96.98700451267241,22.57914149346082,
49.82202333465977,,32.866385025963176,72.31848552955881
46.37862447994526,,19.34512727654276,
45.20918688624938,,34.25888581668194,69.0780643073671
52.327796986426705,99.12045664765151,27.873162038022038,74.48955353144883
49.8381687849021,,18.689589649776316,
48.60421723066864,,27.63977478209533,73.33985288630147
49.27514444886364,,25.220215259214683,
46.71071598348454,,25.568334621605338,
48.511076526587686,,29.8224011313071,68.86097647637692
51.388229192150554,98.6713226958449,26.36951191394282,72.209051453594
44.124282009126134,,25.883127671505584,
46.62018682823668,,23.56468689847242,
47.40431824733554,,25.966278665769213,
52.62881985491396,105.65366285520871,32.67524834834583,75.42737944897354
58.562970211902076,99.56991623879007,24.967398318689334,
49.20858984791463,,22.914090222875018,
43.42151035991497,,18.63422379467207,
52.32883689832416,98.67523162308535,20.971082522368537,
47.41464748639995,,26.964100307895112,72.98555521577293
44.71675041357772,,21.42664220476332,
45.20316860268855,,17.77929982174027,
45.65272892994821,,23.084360970384726,
47.81770540935706,,20.96729842086443,
49.387662594877845,,24.409333937176854,
56.3567360626571,101.7310386945717,29.68717055804874,76.38122821745468
51.630296391107116,90.31409399401336,24.25427162286864,
48.496145559249356,,27.80634963483189,81.26632045168023
44.86052256880939,,22.851011188086687,
47.17135621024501,,32.65349364421968,76.28344104002126
49.19699965088977,,22.95594903750318,
49.092612560453176,,24.157428437659615,
53.16585793175107,100.2467868466515,17.54519442840909,
54.10816853617171,108.64772400430155,20.098031244033052,
49.89021446171647,,32.697109499564505,73.13761826546298
52.123773419462566,98.05190221035792,24.277110678008974,
48.0080566851802,,27.36104838317052,64.87223454367611
52.95936899579831,100.78798259424582,22.232512352417704,
43.586782958312554,,25.55724373751288,
47.243958006908095,,20.748482416175463,
48.98144603698951,,22.91484829909426,
55.341333324207895,96.545524404019,25.31388782142857,
51.828289093210756,92.77224524005317,30.023671033074013,76.55840774770695
49.42384595498281,,26.093037699748173,73.58006235281967
50.120374678471684,,16.015659991103945,
50.29918571819855,,31.868244668994336,70.9912292008784
46.53774533485292,,18.28872175490894,
48.59799460847153,,23.40763574857076,
50.45097288338279,,26.17443422559989,77.78434606264834
49.72462520982595,,32.38915576099831,79.58885217002135
46.09002623840238,,28.5899784546151,75.33812035287139
48.99081185691977,,25.073288636190842,
47.388902933446026,,19.159500656130213,
46.11721909636768,,23.267864393526207,
50.90592820164659,98.02082854526083,19.56463711312308,
53.42010420034926,102.33113345824013,23.656749223941656,
42.65296380561957,,22.687909012090383,
51.05553697575251,95.50328609357986,21.37225746995916,
44.21076241278331,,28.76543001782189,70.69166649834122
49.29740546931683,,20.023653209520283,
50.96641180118793,102.14008216971862,25.013041433291985,
52.646160075970286,101.45621591183262,20.556472890767324,
46.40759911455912,,17.12320626149439,
50.95486954818462,103.83990373306926,16.565087289199205,
51.66244693201151,102.05280895842569,26.015254854660654,81.8568689740525
52.220147533690145,105.47374171838946,21.050912363582118,
44.96871042826248,,23.188805748765798,
49.2806901072976,,23.158824375356765,
47.97694704464582,,20.786450676959596,
51.64135541148091,102.51753522271666,21.39839421460221,
52.500541563119484,96.02544363810269,22.55722014798321,
46.6100667717895,,16.36571200738601,
57.90551248671228,100.01774923629857,27.705235437088234,76.2618682549409
44.80898768532994,,15.780027606532379,
46.043756220731,,22.698134967935868,
50.278508101129354,,26.078337431901982,85.58233203367209
48.464176413409206,,22.50777022844366,
49.336605082346985,,20.95228025384492,
52.52759886181948,95.70048497235193,29.34151721158792,73.14283239763816
44.53170178405621,,24.385783031861436,
55.328002704194645,104.96374525122741,26.109432257921355,74.33145547852075
47.219810290804006,,31.999878715597895,67.14619607007953
51.92458900031738,97.11748469394641,23.764704438298864,
44.839781782907586,,21.422388492888526,
45.87315511759705,,23.913886276155328,
45.91105177377322,,27.957670919855527,74.33966507189464
47.5303527002604,,24.58943487859117,
53.48410030359524,104.9394871757958,23.609342205654823,
50.696196526430256,86.70467507174068,26.125850097286243,71.6408494713544
51.78680383639714,101.63361937838837,19.869900345090706,
47.3962977095426,,22.119124166074425,
44.61135928608308,,16.810261910085686,
52.350337615066806,102.50882676413958,30.23751913215519,76.24252705250417
53.481303057887985,100.36149077677155,25.002424976134495,
45.438745007905766,,20.92490551197705,
52.23227640061131,105.75338474071314,26.089049381439334,78.52956105499698
49.05530872665418,,27.22901871777083,77.26684213121145
50.697482723324256,102.42009290499674,26.674798695855507,81.06647207550849
50.424475117910745,,27.773452404349175,73.18647240090395
44.23728838868188,,18.246025363658333,
54.962637292390966,105.51046058293693,25.70837779575893,
49.976028502375314,,28.22458840468569,75.80743126465568
49.27858669679417,,26.961398368019722,75.52815317289794
50.10240185241403,,24.813835522177836,
51.3980031510296,103.76093864121351,22.89339661242939,
47.73910485240255,,22.50447744961606,
48.64731622184172,,21.600176791320887,
45.18514979976372,,18.76565626549258,
50.37496920351413,,23.46907961809831,
47.402173594375334,,19.133689288332736,
48.97211479668173,,27.170923906502868,78.15570589542784
51.5908483689179,104.11982923056065,29.830214283050445,76.31513421397369
51.195384338500865,97.74460546502397,24.879892120634047,
49.212995590428854,,26.193442767453025,79.67376143089977
50.74399929744106,94.02380230448536,22.270607552950743,
46.213344388298935,,22.714332733313665,
49.17739479007729,,26.66484723654501,72.67590490865894
52.327825721427416,100.38143632003538,27.509748795032507,77.54004289622756
49.008084021022256,,27.276310816988428,68.0003377140668
46.38480506419649,,26.511249970279913,75.38992422612462
51.16177757384653,100.32858044586851,23.25927400264957,
51.300485881490296,98.72505425451139,17.70086989982115,
43.85078804673251,,26.81732662016153,64.87845604004525
50.74422942136141,96.93526031390026,27.59352441954649,65.13462693022416
48.79367884496092,,28.68440309277019,77.93365742104656
55.45507254940491,104.91813652054385,19.45680690715241,
54.547369816247006,106.64752789939907,29.45968858228212,80.6005655965842
53.811060619378864,102.20564014621685,24.659924452264736,
51.02214000313084,101.98325032027886,28.256940999940433,76.74444073373428
49.37651374931613,,25.244105987876342,
46.47647859600623,,17.28192412490962,
52.08981041140998,95.87857800610593,20.23474273284048,
49.659049756858145,,31.8307901735394,72.84102784004368
46.6761279486869,,24.286763058768052,
45.514311056512454,,24.646380372494573,
51.08594787410735,95.8666334840362,22.223101228466856,
48.78370377172553,,23.19242156763634,
51.83027334438518,111.90063040470281,23.174714071603496,
52.26416279104824,102.3010803412364,23.289889976151702,
51.764996533113454,97.73732199444669,22.145905755835912,
50.9282359372072,97.1257008806125,29.204412547124004,73.79498011984695
50.4068013655481,,23.615342839873797,
51.82750265245747,101.9030098601786,25.21092748158646,
51.314128427313314,108.99617641821791,21.597449906600797,
56.314564233229895,102.55858726698483,27.69419747303749,73.94845269948182
46.725265204169304,,26.24128742080044,70.98025576951305
54.732614822095485,105.02235426518183,25.685803017598268,
53.243871932524755,101.97077139897516,24.688059278260884,
50.15542982313608,,26.673457293818018,75.62118495099736
48.64829194733307,,29.79324258115728,72.9791112322658
48.91712096704046,,24.216489989082145,
48.58903869201746,,17.740435651968898,
47.6105091886465,,23.496187781373045,
55.49916029636684,100.93542100258456,23.69596168386515,
49.102490919050815,,25.235555404548368,
48.90333300505874,,20.356596645230983,
48.00535378229008,,18.69937132020115,
52.146149759175856,106.37255432614845,29.11952535923927,75.37177550149211
51.4990711603468,102.38570047044404,23.073677688247248,
47.05878428979165,,23.920518973211585,
47.87374252545026,,27.526225647950213,70.65012481798294
48.676616535526506,,22.058995487208524,
47.355263403735215,,23.332941662710976,
49.93203469848177,,23.897125608788638,
48.38875249932344,,25.862061932947274,
48.756603484960486,,28.12815786471946,75.8544846480516
49.0322258031399,,20.16017718945524,
46.84112228664449,,25.20935693125246,
54.84050787659681,99.19306936559919,26.012390682340342,78.81579537692745
51.88174025599678,91.01524673657167,21.126290071142726,
47.310695699983434,,20.876339259859364,
47.27316928418125,,19.601708978554775,
51.03931114875361,98.27708836012589,27.426575641741756,76.49631245610051
50.31258307489675,,21.69802780565337,
50.2803230576816,,24.93720046383989,
48.90557538446925,,28.54089020309731,80.52747537705868
47.36433491960126,,26.12637892652012,72.8077697738715
49.67659829161928,,17.817485696888987,
54.367355128657785,97.82045044475703,27.382992559679057,68.54021043106874
49.95828090330446,,29.223071301610705,76.41049530755333
53.299791680908974,100.98422088715036,21.138794881142154,
46.98899127915478,,22.506481061528586,
50.77827608845568,98.69581194057615,24.935965766830506,
49.01898473697127,,32.99132955333528,75.21736280392696
55.905451013935,101.07274987224471,26.825720724196078,74.23585007452235
48.492884783195485,,25.16134592777268,
49.22153521000493,,24.89370237162008,
51.8678023923289,95.53821071340084,28.878441239014336,72.13939627242203
52.847294783349284,87.45773588321444,29.147723220002007,75.63945160153077
51.894090208319845,99.5130740356414,17.596338803901993,
46.40259679086903,,17.971657272533534,
51.36214988284333,110.96786467291977,30.16569845040575,73.73776533918134
54.34876088206435,105.93045623457395,28.550154428291393,83.72089545453639
