Feature_0,Feature_1,Feature_2,Feature_3
-2.6349933050066703,2.08690329095425,-2.4949178743608327,
0.2591214809596206,5.33984193597842,-0.41730802043480275,
,3.7409690832177978,-1.1604717153334891,4.989325928629295
-0.8147148520055397,4.101433185580831,-1.6525578832899874,
,,-2.0464715398388273,5.35673192840532
0.582933012654055,,-1.399695322173433,4.517278087838799
,3.409547664094726,-1.79067309800645,4.0350127314031035
-0.2862191193244736,3.4135254198340808,-1.9653216692971007,4.760932293844499
-1.179679352800092,,-2.391608869470293,
,5.169979152687798,,6.919689250063202
-0.48520261000368065,3.7693529835721944,-2.0064778351272303,5.351388398656962
,,-0.11068941856415271,5.90667817728322
-0.9571707858904666,,-0.7697486280168925,4.931180659203352
-1.8332663521029522,3.961763731950054,-0.29280905799256507,4.277932020900548
,3.9240634753624897,,4.580300697887897
,3.3461552812572144,,4.179907287689368
1.8460759368391249,3.898578447703823,-1.211031239691954,5.629734607490771
,5.3885357988452585,,5.456399759338274
,4.114485953943239,-0.909950475238334,4.909733041824375
,,-2.594627013054423,2.7108326425240703
-0.754870774236214,,-2.0957965420421156,
0.5845569432978134,6.493529094493204,0.652710256784609,6.2241512085330175
0.9488542628347474,4.361830290994661,,5.520448755942097
-0.42075336480377756,3.7606430499836327,-1.0826650120853722,
-2.101527963575544,,-3.047819074016707,3.590559170370849
-0.14551113361483775,,-2.4858176920201935,
0.19495377717711482,2.7794355145807885,-2.6230687483700788,4.61038310662164
0.7157917558248463,,,5.434128424813266
2.423520284777294,3.841046110414786,-1.8000744885827857,
,4.258712545406329,-0.36102049699687155,
1.2989748349828076,,-0.46347652060133204,5.384896731601998
,3.7765742163806095,,4.126421955682734
0.19860599337083795,2.2677017978956027,,3.800376272615308
-1.2555828702451008,,,
0.018366071749365664,3.615032510271009,-1.9058691151301719,
0.4909431006517536,,-1.205370087715992,
-0.1450718591373161,3.2443049989032646,,4.7572201613806975
-1.9610149062791316,3.7780189190669873,,3.9011577936487325
-0.1235814564659911,3.433287601055609,,4.075434433677024
,3.2618329408056677,-1.7358133916912482,4.896438330611905
0.8203781352476505,,-0.5326516803721743,5.717827105595644
,2.927325787480308,-2.377116526898143,5.1900169341000435
,3.724109441153616,-1.6892324241773187,4.295015151441246
0.36081336831686384,3.4000423371573776,-2.4208521107413095,4.13680051959214
-0.9485104018366464,3.9081408935387247,-1.2550305370515265,5.017692505372244
,3.3378776072834033,-2.2140938048283805,
,3.7384421359541005,-1.4127370421279173,5.063713861052355
0.4070997582525132,,-0.8212332382949887,6.088822022696534
,1.6164323148070991,,2.987421341258472
,3.4030012989323875,-2.0058916638428057,4.477290757969609
-0.38614360769664513,3.270692234650169,-1.9979983846474276,4.252279714652096
-0.7001997057548365,5.247567550845019,-0.591544998730337,6.242100451076363
,2.005626727506738,-2.604836339252925,1.8417830499145476
0.2403328850275045,4.076686454542843,-0.9331764242133025,5.284944762287959
,3.16302324371613,-2.3089508176936957,4.418764595358986
-0.043999030574248615,,-1.285729105754055,5.7670522099201085
,3.9707300739142366,-1.7822812715389724,
,,-1.1637211635147737,
,4.530735246104031,,
0.4158029234012963,,,
,,,4.036939562490152
,3.1246417162554456,,2.990113631991865
-0.9622611865380957,3.461390283634166,,4.239850611512541
-2.5010088729024558,,0.24173329299252222,
,2.930492526191513,-1.8758263811899136,
,3.8765268033867266,-1.7576434856178942,5.111602579923974
-0.16569077634100757,3.822928286234733,-1.7228436301754833,4.869808288351198
-1.8394247036093612,,,4.816121348454331
,5.267430987564396,,6.751054887713137
-0.46075294944024286,2.377662160956784,,3.406906167295035
-0.6979120198989905,,,4.308816567742372
-0.12240152616645086,3.9080678870534937,,5.622631068384191
0.26124638804875455,3.885878471576583,,4.805654752906293
,,-0.4630334304769821,5.5168752445989355
0.9936231904585409,4.577873195695578,-0.9737512312691337,6.091409334211251
0.4074265765909666,3.718817653357745,-1.6032015196524214,4.970158935388767
-0.845077783081302,3.7530210397627313,-1.3524546410873264,4.374730450713805
2.0310678373780515,3.6464507900900545,,5.355945265115079
,4.539618241922853,-1.7710950265760723,
-0.23693479344112675,3.9209746243005013,-2.2977748008871903,5.947849089053477
,4.864168515451189,-0.2655028392425154,6.0424876769865286
-0.21355992315749897,4.313392807476423,-0.7906393580395212,5.069346619441745
0.48295980858013177,,-3.2567023533395405,4.047906980205941
-1.996052816208142,4.089109196021724,-1.2213298999964948,4.5568602003504
-0.8189394936931303,3.105385443282103,-1.8844114229796856,
-0.8725285187891381,4.254584383161135,,
,,,6.277116030383891
0.80512384598288,3.882396337430772,,5.614388695455292
-1.0100222856376415,4.9336970436745515,-0.014957930076004322,
2.225094346078482,5.391309277108396,-0.3181919784842082,6.197981744510562
0.11063539451323573,3.954594705276852,,5.880033909601895
,3.4511927475203863,,
,,,4.461076627964926
0.0011576396455883486,,-1.1426615986672213,5.418558977205077
-1.6801347072345978,,-1.3522789610073325,3.4289481717421655
-0.9871510722826975,3.320567483901928,,4.55271081171057
3.897499233670345,4.0439448214173295,-1.6404638526368052,6.288719425281492
-0.8901075909115364,,,
,,,3.659849929940308
0.46008572600350994,3.614522779324977,,5.024780623575331
0.8255994359992507,5.521945267177681,,6.562954164090543
0.4401017522619094,2.6561757747171573,-2.228619705813316,
0.2923260907919789,3.820852616683884,-2.065182943662802,5.206106183117195
-0.6672379430499804,,-0.331070169942703,4.925510245393157
0.7112992787412158,,-1.572334958776875,
-1.6123451246837504,,,4.24378742699872
-1.4065838167240419,3.405630871472643,-2.11989090125633,4.653432842076597
,,-2.4062391138759507,3.715938532991254
,,-1.8141328635848009,5.7152292312048285
,5.699445801167355,-0.49436670291001206,
0.49153510104295295,3.5567588646928257,-2.3860972321833387,5.589686635295953
,2.667645162577177,-2.2887177688903186,3.7672818137133626
,3.950014226791568,-1.412330358158033,
-0.9774669281267456,,-2.412585313298652,4.133987209475251
-1.1045937221631472,,0.547922821861599,
-1.3332668664992493,2.444755445289851,,3.512945270312083
-0.7087433054254031,3.4677449712791586,-2.0384368540619406,4.618695949731443
-1.02081637298404,2.9390784871688505,,
-2.0594155907196408,3.2250161879844352,-2.003152167233692,
-0.4936506104989951,,,4.906602718466756
,,-1.299453993896884,5.55571363345433
-2.2835438316516377,,-0.8025552180829846,4.092981525057766
0.06546528555719355,,-1.2418785780459825,6.60316101626311
0.20681794022808264,2.976930480211355,,4.137942765432483
-0.5922430342216558,2.5319926388503107,-1.6455123261834914,3.6722811878200767
0.15191064597964277,4.045869449538646,,
0.7603166631527424,5.54856058037159,-0.011549764295537113,5.782789624402471
,,-1.8469073784006371,5.425036281496943
0.58865220410552,,-0.32834257311467496,
1.4468750488291218,4.449427242112486,,
0.36095793145156807,,,5.133584352166862
0.4944571814170676,3.0251806492916242,-1.7375308898585153,
,3.322461767225714,-2.3197098099613678,
,,-1.105590569503165,5.66714287667129
-0.041062556823839275,3.424122511482948,-2.0251241302010006,4.146935670337406
,4.182689591640875,,4.803750824351195
-0.17487909264435914,,-2.8648686590160866,4.196853745106745
2.218407360627643,5.025468276046104,-1.4403780569581892,6.666552040495958
-1.5905812733694769,,-2.2036626012908576,
0.4214599664086457,2.986652424307304,-1.7105801406443693,4.741427552417263
,5.002503730295005,-0.510537546857384,
,4.335189507841634,-1.4770765388581695,5.8938884975874615
-0.32972431595540014,3.0008072347262917,-2.0044780420861357,
-0.13460461543812252,4.100193354575325,-0.6404187658048845,
,4.877297903933215,0.4489431620400426,5.691508398196049
-0.2414686993775589,2.5911196526440445,-2.30284905865176,
,4.094208629524896,-0.43960594279505427,4.1522704535273425
-0.326562183963872,,-1.6872994983613274,
0.4343924687875389,3.637403413253337,,
-0.9115719236247488,1.735109732348547,-3.851953561559645,
,4.184018583722202,,
-0.7052244789142005,2.16651464933536,-2.402131643659033,
,2.5684649060087352,-1.7921984357796865,4.15445158060807
-0.9871813183402749,5.254800623515948,0.9014593072976358,
-4.926775721477158,-1.7753540294676258,-1.6984634577920945,2.2237824169953218
,,0.4730345155767085,4.705049889450192
,-1.3657224073526453,,2.888549734043713
-8.66016875021533,-2.538321235285725,-3.0416303199830126,1.9475071812257299
,-0.24681013241727695,,
-5.539068970791552,,,
,-0.13318958884330623,,4.796941338754154
-3.4823321094776043,,,4.347156495979936
-3.853126790767011,,0.523065424417124,4.459039221903878
,-0.7542384241423716,0.25929029670512327,4.208258622575382
-4.211284487451806,,,
-2.4399688828245463,,0.7022358038889595,
-5.144164440626834,-0.732284268914299,-0.006061102313147562,4.2783495814046555
-3.291746970262044,,,5.081305870949186
,-1.862877857900639,,
-3.618565808544516,-0.6757246168912229,-0.011936392144786527,
-4.965623994098298,,0.1013052897148273,4.341983088250348
-4.469418835610581,,-0.2533376491457008,3.746219108257648
,-0.1941518107320569,1.2582150927961138,5.387937804431522
-6.425561315792358,-1.4372148504587603,-0.6487122897964072,4.009767909744564
-2.1682795558120476,0.17323329845867608,,5.10483481473905
-2.683476207263151,,1.7041079021234196,
,,,3.154067082718864
,-0.3261612534682957,0.4247391723908404,3.9454359352517017
,-1.2713000723814782,,
-4.203128702733942,-1.0133633522425554,,3.8952598159022203
,0.6942800716164599,,5.753293325221896
-5.394458306671075,-1.4136161359875898,-1.2268330335964446,2.9366660573527508
-6.665282751864755,,-1.719691784069995,2.8156446428352764
-5.291609807167058,,-1.1463298727452345,2.999674395862962
-4.497070178789235,-1.3713281335639138,-0.9246711250030993,
-5.346174867435137,-1.184165438399401,-0.586848467698875,3.682909857066127
-4.302132968860416,-0.11918767223447946,0.8946749597845758,
-3.8316209082994885,0.023452524137843267,0.9125190248345281,
-2.9902581696483193,-0.10550228012195184,0.788820091155028,
-4.872940886066527,-1.6400294010766958,-1.3326879341433133,2.6567271485653072
-6.040079126856871,-1.6829977643375447,-1.1295307547006055,
-2.107250916328045,0.9492683930224717,,6.117247644837889
,0.40208985932843677,1.9084916496345585,5.640158181691185
-7.154274492651684,,-2.5631143989712086,
-2.8280074987245394,-0.03276336653719314,1.3734747822485116,
-4.456761740516678,-1.5594448581370897,-0.5893972641165984,3.409986068095095
-3.250942049309919,-0.36674292803006064,,4.365249178109177
,-0.39507946584589493,,4.49366141312002
-2.4004739965893496,0.34959147239824717,1.6854424095175249,5.31147027615531
-3.333246805305831,-0.2225882193158336,0.523549222122152,
,-0.43213843100554206,0.13608022196286446,4.5336330148127155
,,-0.9227472816363904,3.0966639768684283
-4.133225027670077,-0.9309794756992718,,3.978516412061686
-6.254168866712821,,-1.7744633711915205,2.5923784218738013
-4.297325069580121,-0.2726040627412084,0.30526850332509237,4.324379324829176
-3.945185317524436,,1.0193344034710887,5.079460747639276
-3.5960927219845304,,-0.13169121189630917,3.6234594641283255
-5.233451247338749,-0.5084129519331647,,4.302147225756645
-3.7835258928428668,-0.06372969548901364,,4.757255108978635
-3.87534734929345,-0.9783561924583968,,3.801370765028614
-2.114722219167693,0.21177646783110227,1.3429303814427658,4.797975913364648
-5.367610365071643,-0.5243329868690967,-0.08058673258782925,
,-0.47113906339355394,0.5010340655427372,4.556381519605786
-3.808616272382488,-1.279176969179936,-0.5756212980581256,3.18003874716938
-3.305788143436992,-0.2645487231434879,,
-3.823189623903541,,-0.005970892570242442,3.8195054223989087
,-0.9501755850814069,,3.483637017520312
-2.4581718316905943,-0.19168350185151084,,4.665533405680224
-2.6110249646356998,0.9375937649938508,2.276492869804184,6.048997554169535
-5.5862090780023825,-1.3528683885266517,,
,-0.27423696113276025,,4.543652109009493
,-1.0357917590438193,-0.7058629392998688,3.292847536891461
-5.222704334025231,-0.9719010742143562,,3.5564950590526196
-3.265332606491471,-0.16318958799117678,,4.151344667637026
-4.048309503954658,-0.7371444414456958,0.03949021756919813,3.96221770189037
-1.6872453303801684,0.06022273731541594,1.0467594581349042,
-3.7334188745187484,,1.1387222856407893,
,-1.460396538737935,-1.098281757685782,2.9868832143146236
-3.2555146233380876,0.25354984661249247,1.4098900126508398,5.273273730289677
-4.891899608302841,-0.9322212813681809,-0.42776900703480614,3.7044734260583576
-5.604603710041718,-1.07446225071836,-0.47811531457623196,
-4.3526629964460195,-1.0599600520258203,-0.5527673068817511,3.371551978155056
-5.267942444709094,,-1.4318200647725583,2.6513561136708517
-5.410514681929049,-0.9545427433709214,,3.9541492602659973
-2.1691354363916164,,,4.499814384084633
-4.989645858965867,-1.1839281329217617,,3.3430902733234085
,0.3121870992516287,1.2447700777707786,4.882575711740739
,-1.6262445337372133,-1.5162431129225928,2.785073750798407
-4.741912298370963,-0.7102603336018438,0.3234769847706034,4.547681152968984
-4.848046986212458,-1.518427486676253,-1.0518774513939648,2.973201846526495
-3.7845854861473445,,,
,0.38448591907554897,1.531794846941537,5.080491682509744
-5.128444658884328,-0.5687466418284173,0.20733992053468348,4.5218421584244535
-2.9608377674964985,-0.04791976566718825,,
-3.4484821191876076,-0.4498406904403772,0.4209772690976352,
-4.684868347419757,-0.5682090684913174,0.4427328527605718,4.662834937692118
,,1.2561445904086073,
-4.184799046256175,-1.2104864554959616,-0.5421482199354777,
,0.3715189756166788,,5.641345350835325
-3.686454133091745,,0.35940438047556966,4.205163482497278
-3.056550517605282,-0.06942210150536099,1.037744840158618,
,-2.5205640836520447,-2.9384622269734146,1.2924620829691733
-4.51878918250434,,0.4756018137868021,4.624881401940408
-4.4230925658465345,-0.6806498487672918,0.09202273364896182,4.149879056670865
-3.127714469509027,,0.5907875519547557,4.267060774787309
-4.335258336234204,,-0.48186778892368887,3.451619622377823
-4.609892661866475,,-1.5563453680278976,
,-0.2878796701204748,0.8197308856784706,
-4.768169080846338,-1.6031526953164392,-1.1107032591417934,2.885954515305646
,-0.721574936746395,0.36027365611856105,4.300601097721765
-3.2803775314303802,,0.018834005416070762,
,,0.9836198493962525,4.561368627452994
-1.9604908180828873,0.12116625275249082,1.1856587493158663,
,,1.4004567063741187,4.733678728842564
-4.656444571526867,-0.9374534877409262,0.017161704225747712,
,,1.0337700231017486,4.930671797815541
-6.086643251130983,-1.3287129363156747,-1.4604123372166924,
-4.621983521847754,,,4.080846588240799
-1.9170176867150786,1.243592918707484,2.9100969370826206,6.559087317813094
-4.500495822114604,,,
-3.222352973032499,-0.0009277314971475326,1.0896946695616696,4.892160603972043
-3.4589716275743174,-0.44576271236173126,0.46071933058697456,4.241828030241944
-3.2897157835242297,-0.5962344709590163,,
-4.914098448134052,,,3.2191894606115157
-5.37710288801481,-0.2320150765360376,0.6821773918843501,5.16158325367766
-5.779086314817351,-1.4354049555299193,-1.5203074705248405,
-4.226082963607878,,0.37540902411000493,4.412806115139969
-3.8828763154089123,-0.4137914609621935,,4.0814147367370275
-6.960772372990869,-1.2649819768330426,-1.0120683263541737,
-5.616839595837407,-1.438287591453114,-1.2408807474680343,2.9985705826014475
-3.2101747940608942,,1.5439705063767404,5.4415278633937145
-4.8009856796435,-1.6997838701472947,,2.7951096271679745
-3.3821000374190557,-0.21751769160998768,,4.477663649628686
,-1.5710153323258915,-0.8637370036997757,3.399416526965218
,,-0.23359324404058068,3.840622935353175
-4.759650489367257,-1.4541053808585165,-1.1992351791614138,2.755421189214579
,-1.2534520651878973,,3.468273598688901
-6.254220700484113,-1.7059730903071872,-1.5081690573177633,2.9201671832394016
-2.9287243345806493,0.9255726397613313,2.5729880713659687,6.524671113839302
-5.523646206664363,-1.115514670695195,-0.8315976813675842,3.439223986055863
,-0.10528133174326748,0.6890543715471183,
-4.478781636495918,-0.47547368827811487,0.378952188365104,
-5.437351074973082,-1.0292559101193022,-0.7032242623246034,3.5562017556576873
-3.73714708033864,-0.6384437983838762,-0.03486842972481077,
,-1.2101833908101902,-0.5838186355077196,
-6.214152461194026,-1.505716437618485,-1.205943480623767,3.260710747941048
,-1.0896367986864421,-0.43146411441602295,3.892596946653169
,-0.7036563370713593,-0.22333865357161856,3.7173741893420336
-1.2018555125154475,,,5.469125190194919
,,-0.022053925262339708,3.4216534422967833
-3.7606088025599664,,0.4378657644715409,
-3.066170144533708,,1.0065762556641142,4.764600014999179
-6.024476542197691,,-1.9349338886332168,
-4.308881720134816,-0.9294232552826683,0.03683207507373046,4.069718613722473
-4.618461747483767,-0.5373284584733664,,4.324939332642897
-2.222108290155729,0.5026166857612642,1.8152518259749426,5.3914186842865615
-3.7439720506096466,,0.8552811369571294,4.793355905805373
-4.873333394868571,-2.195924401108111,,
-3.767922266596035,-0.8720135767040815,-0.06589480898232607,3.748835430896411
,-1.3221926730277411,-1.149654650033514,
,0.627563408741262,1.939320285273602,5.384906196622428
-4.205422435240922,,0.7648748326128644,4.884971588827599
-4.76585179537197,-0.46876519386772497,0.4060317921959067,4.628782437264189
,0.1489486074877826,1.254722629049048,
-2.998368764232865,,1.0294053900764535,4.738177219555297
-3.174847990027473,-1.0849716691747557,-0.48133797103268455,3.049704151407333
-4.298792283810065,-1.1091203006294146,-0.29434530501112277,3.6742763161222065
-2.254167155203794,,0.5111062836634348,
,,,3.3830697386943376
-3.481384562311722,0.3208516034549185,,5.253221219613371
-5.040455725887645,,-1.3218891733932705,
,,0.3132795531548591,4.27478476058073
-3.5778851749003677,,0.7925446066417432,
-3.5797852072654535,-0.8278929407111884,0.09073927251967426,3.872991708460965
-4.918809913889041,,,4.526631379923446
,-1.5317849185417414,,3.0474846485812583
-4.3804591794269,-1.1084753496081767,,
-4.344311605884418,-0.6327274969685563,,4.032192213067298
-4.04273606818709,,0.2941533363191071,4.237418976247905
-3.7319406420496968,0.04688790531608511,1.2956459796793687,5.319817952937666
-6.209652652907503,-0.7014511598752621,,
-3.7717400353278876,,0.7868405828874308,
,-0.3226553870864221,,4.750297065364895
,,1.136897369927927,
,-2.272827333119273,-2.4621540323745954,1.8375351145918124
-6.815886554183676,-2.0964806429377836,-1.7596701658867206,2.8458304865910233
,,,3.2943861139484945
-2.6108418580012303,0.4345100688131798,1.6820868480438191,5.364748306600223
,-0.6177914612549518,0.061503563534979475,3.7804147964007773
-3.5513956781126055,-0.528680743593451,0.3851501756751316,4.195459414282208
-2.1503806613237755,0.2638514946379893,1.705245795131973,
-4.0688173154370535,-0.40991715814291313,0.389267030715355,4.364693332311095
-5.240222720141193,-1.21746183635964,-0.9321227237264089,3.2325830995986795
-5.971077352469602,,-1.533412329538032,2.804436024116585
-5.8805665016348145,,-1.3312138866761132,
,-1.8648578800651519,,2.4676750261933447
,-0.8094966757329668,-0.17166915290849524,3.5916934695345386
-4.861665136727291,-1.0378866940386962,,
-3.5481309341120078,,0.9718856755826994,
-5.752321728334626,,-0.7857186557148785,
,0.33717858610259976,,4.565929231666262
-4.587488296136288,-0.3016802864376824,0.35712427885126596,4.489885954685571
-4.63699744320242,-0.9381447037120823,-0.4123630964161512,3.6318693551921712
-5.699634420436717,,,3.1749326608788975
,-0.844673587360582,-0.4851312594543658,3.587074438546732
-4.247000430068918,-0.6884251842287101,0.27827665254213324,4.3251562542433
,-0.5979954812661744,0.31710398174831994,4.177368617060295
-2.576464104703283,0.6207926763281006,,5.460777627688213
-5.611945644517171,-1.9622059205683098,-1.599440476581911,
,0.13873842606830777,1.0523212275773537,4.690068298212089
-4.925281207653795,-0.3623156497264371,0.2914071706170722,4.537198111160914
-5.092573603106446,-0.4633257453002298,-0.030078458866411074,4.20356276622387
,-1.6902989777915176,,2.775665276753091
-4.4926491136837265,,,
-3.003255838333245,-0.38262540326455985,0.8518409014573886,4.566322991452641
-7.787394762815124,,-4.230998330466716,0.298915831830469
-3.9965900621024373,0.19103025599543533,1.8686128177951882,6.103710371291919
-4.305593648383697,-0.27563572727429825,,4.465542667235709
,,-1.3156244660700098,3.054885268220583
-5.3202732603818585,-1.6914426407675252,-1.5862402554686776,
-4.267197818711373,-0.9348741131350026,,3.7255682951343885
,-0.34069773268031384,0.3313378244040129,4.0214027646617865
-5.334989859545837,-1.5327004607816217,-1.5997263819199397,2.4740704029099465
-5.198237422827105,-1.4166982988903412,-1.028491468901473,
-6.0308195720281494,,-1.1725260322469633,3.2605587427217575
-4.00976653833064,0.4810700348800079,,5.719257975615783
-5.6801338582016445,-1.5726771850927108,,
-3.923776437524408,-0.7391357582288791,,3.6591946389244883
-6.2312665707111305,-1.5093146443563112,-1.3097786682075436,3.133755345889438
,-1.0763725827671131,,3.7082729546056696
,,1.422722680924236,
,-1.4376192761473607,-0.8946669399764318,
-4.59123125402408,,-0.46470482660915424,
-3.939889126158459,,0.5068862412875337,
-7.108248832241413,-2.2500450994000563,-2.207986763628973,
,1.012577864739291,,5.949372252173782
,-0.03335789445371795,,
,-1.9464117316818903,-1.6590112054803354,
-4.099668228170231,,-0.411540266004682,3.462728962664937
,-0.44765967647008065,,4.579126114104651
-5.652523224234947,-1.426901132518756,,3.3655243919657356
-3.7207944964830486,-0.38641269173514725,0.2950913292224211,4.1245621226433755
,,-0.6977767453941796,3.713883953498852
-2.4529913302061828,-0.4785784930571413,0.3787197446493931,
-5.980191111893945,-1.682718226783892,-1.3916918973942787,2.966378837852418
-3.2414123580381737,0.12137537013681021,1.3831055845089653,5.24666563371807
,-0.37893273175799774,-0.030990661959833733,4.099970685263057
-7.0552439806433025,-2.2713959174296887,,
,,-0.619462654903185,3.2136097018196343
-4.063821941735968,,,4.326750734386482
-3.514581780485686,,,
,,-0.15882121822162754,
-5.612195189732537,,-1.4576001064158868,2.7327232227296046
-3.868753455661629,-1.2111823480337023,,2.71493170144298
-4.062387857729623,0.16964898355959634,0.8761972362905468,
-3.3830372974284573,0.2955895506560682,,5.045331755504682
-3.976668367593267,-0.4623547525503329,0.4656848075671747,4.426967782535305
-6.071828825703354,-1.7240998602776478,-1.3478030134462056,
-6.737733075585021,-2.1472682220574963,-2.2881738923754558,
-5.946493566812652,,-1.3087977376633544,3.0239247807580396
-5.86211789095676,-1.4100833743736456,-1.1147649344529278,
-3.6100893208070284,-0.8174710197489038,,3.649034101279293
-5.506440937511865,,-0.5132545223079067,3.8301261058205474
-4.10585356870777,-0.3432954534871796,0.5684615746266175,
-3.7117048753217077,-0.8064181914395937,,3.5467422744539583
,0.3498872828416366,1.5665982631445277,5.79046542145719
,-1.2501161594212786,,3.093938574057356
,,-1.4152866459913764,2.8887468901064963
-6.017433419575548,,-1.1306810501979998,3.2754615500531408
-4.456648286839717,-1.1844686125661914,-0.699782449209692,3.2372187455523846
-4.880696613593024,,-0.48745337630706687,3.6197010272462964
-5.289458181718179,-1.5260503607192197,-1.0406673307371266,3.1423107072561973
-3.6315513310771026,,0.6840858910788956,4.579269156680522
-4.589413849288176,-0.5227375047156663,0.270486087084572,
,,2.0044764012962286,
,-0.8056981103860109,-0.5277084089167369,3.5099487880562323
-5.14686318144263,-2.0802805865824587,-2.060430512740718,1.8968194851693165
-5.031843640733908,,,2.056468646205679
-3.525541481448416,-0.06791211609128611,0.8128971864739203,4.662655450760023
,,-0.9555142735761433,
,-0.7730348628343937,-0.6746147229347687,
-3.6839789702896937,-0.3562623606189139,,4.480781401467095
,-0.6703455096129043,0.3038205056333652,4.363699138486716
-2.84163526459211,0.09479437236398791,1.420082674448773,5.158744086581152
-2.8117705680744187,0.321181475056177,,5.174062792850791
,-0.2452612243671381,0.3011221510842345,4.383314909174177
-3.791741773921311,,,4.071247018264844
-4.345855045437004,-0.9211408663821259,-0.13971898728933965,3.8669505555893164
,0.33730293086656293,,
-3.0258894814625092,-0.09059488768818857,0.902259360976899,4.603199479643923
,-0.6964208769255191,0.1075304119436345,
-3.2226255310794514,,,
,-1.6250962507859446,,3.3505939852101374
-4.344015889596357,-0.45000234325133925,0.18566283308637516,4.213091106438803
-2.841527416974473,0.4608869823143078,,5.749131872083785
,-1.866684944014861,-1.9227869217081683,2.3419993991165864
-7.252844881017548,-2.499266871616494,-2.6938158051339935,1.8830377182364164
-4.34021623234644,-1.3601044633835788,-1.4150692352000354,2.337721346639883
-3.4328568281081626,-0.4269073853642469,,4.067898998335087
-4.9244972771429865,-1.2161128705400224,,
-4.993941955685823,,-0.8865441186890898,
-5.352875596475859,-1.012683896957329,,3.8562436400932665
-6.578124303270114,,-2.10537633973605,
-3.89353111351783,,-0.3159250799675438,3.4869612462899258
-5.4149797809578875,-1.7912702086948946,,2.6725305003130897
,-0.8058678425682109,,
,,,4.056906512113456
,-2.0826853896162625,-2.1119706459959655,
-4.117225062537797,-0.19838165010901898,0.5676887057151686,
-4.423560341553707,-0.8521384113196274,-0.24499334771664727,3.754248433322637
-5.5690564992082106,-1.3455777046851614,-0.8275590782478841,3.480564517665964
-4.095968595605308,-0.2286046245581832,,4.213893003615143
,,-0.3340555354764942,3.421570965651007
,-0.5669053497243532,,
-2.674452411066526,,,4.04444228736888
,,,3.9784424513437133
-2.862455497349349,-0.11705056696813987,,4.558813834741833
,0.7074702832896478,1.8138778083058764,5.320554567289493
,,-0.4351180281076901,3.656995959911294
,-0.5126796196032983,0.6197720595181517,4.6660081786533025
-6.385210042566898,,-1.691135005448938,2.7538566607746247
,-1.3790135158609995,-1.04277890555103,3.199904284538291
-4.022938418186751,-0.5254764184265767,0.21113168436379603,4.144547534251689
-3.3259815355433076,,0.7050949480953244,4.4749742562017705
-2.550821378102288,,0.9797832799944171,
-4.648875174724285,-1.5808935992975452,-1.153473493061467,2.7879990926559786
-2.0402780868338346,,1.7143391682723592,5.213487564093903
-5.572369119653171,-0.7327726458496168,0.15530672385504574,
-4.718604566981592,-0.5404252089673902,,4.363999000106933
-4.888632794356308,-0.6789056816051814,0.09985711956072596,4.317233358935456
,-0.6989304500720129,-0.18629504809093686,
-3.676866260344949,-0.46177526658230883,0.37673241908475835,4.220086851042507
-4.117341529486463,-0.6662327515731911,0.024533735911946436,3.962155709629976
-2.9786446092851318,-0.03213940731280529,1.2695451323296272,5.033480891427514
,-0.7643443137335949,,3.940533514054921
-4.856273843074149,-1.3604131743071446,-0.9825463027420147,3.0466500918796964
-4.649293364573153,-0.5397865040660168,,4.627054931016491
