Feature_0,Feature_1,Feature_2,Feature_3
1.179688312134161,-1.3947905789569892,-3.0535466290712496,4.328063852172324
,0.6296531028566545,-1.315979836838703,4.408518076330949
-0.8001302530733725,-3.7481816949267746,,3.636595165925484
,0.321331617007397,,
-0.00584100370634133,-1.165988920187221,,
,,,
,,-0.24052722466889853,
,-1.1386696586903966,-1.827497223455823,
,-0.2297777106823481,,
-0.3551687204354094,-0.8290225113004264,,
,,-0.8400762954722315,5.915219562950477
,-1.1329118271242633,-2.0224489804490506,
-2.668764554510039,,,
-1.44478691064728,-2.825750769331957,,3.790460170464769
1.1750397010220888,,,
,0.3204185709288714,,
,,,
,-2.2667905779618045,-2.7269363280005203,3.068361367010259
-0.7424796371585473,-1.3477686949005325,,3.8903643391057203
-1.6413763400237407,-2.2432137596259754,-1.3297482567033974,3.8485515081065356
,,,5.499516377472754
-0.032093850877589425,0.48556153789571543,,
,,,
,,,4.978166816184153
0.08478079223452728,,,4.935205760829429
,,-1.3517559606688985,
-0.08237770831035385,,,5.147492320625832
,-1.2815264366880899,-2.253712254787168,
,,0.6652225049551199,
0.45792777538522866,-0.498947532502527,,4.367041104539231
0.08202795881092628,-0.7211120872821133,,5.0116234212464
,,-3.939482013287803,3.5135812777256463
,-3.2492855585409184,-2.7107422673581985,4.146310136794243
0.29603952884548035,,,
,,-1.5216053814813895,
,-2.7719071711793393,-3.35682456140903,2.8837622316799743
-0.39551697255018253,,-2.112994138300084,
,,-3.58239202427122,3.1227120382380233
1.5781273603348356,,,5.577931782061732
,,,
,0.07809162829512051,,
-0.8638203526947763,,,3.8004722140401084
,,,
-0.41460307967193444,-0.12325311836149555,-0.8502457465267872,4.580063763078528
0.07786836066858005,,-0.13680675265769704,4.84174174338565
-0.682261508477203,,-2.2266140447669,
,,,
-1.3839797216180156,-1.6842172219477705,,4.630489442163094
,-0.1599414085854327,,4.585757504698701
1.2582218834195795,,-1.3448479929611754,4.897388779227379
1.2594200957350035,0.9347987396694242,0.10562129945271814,
-1.511654003034344,-4.274486907539583,,
-0.20582495023508462,-1.285304002954253,-2.0187447890078167,
-1.4868212367400913,-2.7967492099399704,-3.4711964881675286,2.9185978166275066
-0.28619309634288165,-2.1562298927128047,-3.8010284686683313,3.4131753437580987
-0.2732559894382576,-0.41491556367962623,-0.4043725043196553,5.701841719343884
,,,
-0.05183256273504955,,-0.46286193001409104,
,,-2.746404031559286,
-0.9142911069685478,,,
,-0.02873786924981503,,5.111725421778669
,-1.3508785415396087,,4.807422867984835
0.6778225107598772,,,
-0.1499842244139905,,-1.8462238571067937,
,-1.4557321739306877,-1.033160227606838,
,,,3.9321260263812876
,-2.515538942220495,,3.3371665226637597
-2.3133380222614006,-2.3997590315290758,,4.159294252916646
-1.673739462371718,-3.1072556451644004,-1.5133998820113073,5.073960200442892
-1.794346876944243,-1.494652926147904,,
,-0.24286932961632224,-1.5018445877816595,4.425140242786335
-0.7200335566426844,-0.9106816833507663,0.15769434624313639,
,,-2.564016500979527,
,,,5.0643399244292855
-0.4545305832158644,-1.007379096156562,,4.4430677272848005
2.270322571410009,0.3202326605103494,-1.6223118484350312,
0.7429275426510065,,-2.4503682387890806,
,-0.553480286452078,,
-0.7044438394811501,,-1.285143375226549,
-1.6368123207217908,-0.6680252552953501,,4.490542132430218
,-1.2301317968358627,,
1.4388785557249073,,-0.7995982541013007,
,-1.0004436456450518,,
0.3310208183303853,,-1.0120351088016468,
,,,4.014898791089214
,,,4.828820684903555
,-1.3811691729926727,-0.5567167928674803,4.354218019774031
,,,
-2.297477522267764,-2.41232432489506,-1.972046330950839,
,-1.347711225899488,-2.9176393532197205,
,-0.2817563969994684,-1.232247317342831,
,,,
,,,
,,-0.4656863457210334,4.13498623853654
0.344867225598281,,-3.3821033729725816,
,,-3.7358523891418494,2.6378144768178338
-1.184463559585157,1.0091314051698363,0.7644635816599479,5.1483645703904415
,,-1.0242213965341185,5.315877945167479
-1.2619882874295218,,-1.5577182137183212,3.792677473245883
-1.2285184127170476,,0.3093232477451764,
-1.2796382450317783,,,4.316233439177501
,1.3316617473968768,-1.143353031978576,
,,-1.3019261545567868,
,,,
-0.22251150479669096,-2.0653070063833585,-2.4852967360817777,4.4220818672820315
,,-1.994896551329617,
,-0.8580715648164406,-2.801738560675906,3.8288862468452876
-0.053532096237529636,-0.2278115269054627,0.09678244865394126,5.664435184762955
-0.6922005179732464,,-1.6729727167844113,4.05917000703937
0.6550119632660985,,-2.5673025344359286,
,,-1.7156833398900797,
-0.36552704547952275,-1.1431646564727578,-0.555940097396983,
,,,4.300953790115279
,-3.115086988089576,,4.081068219233877
-1.0471286340742314,,-1.1527043562612007,5.501165723955267
-2.01836426410972,,,
-0.2713470095841695,-1.0580528017848365,-0.9513200841697372,5.552824844332219
-1.0018847925336214,-3.1635359950848323,,
,,,4.7562277996878475
-2.669470710285088,,-1.7095578895053363,4.102175616085545
,-1.8042932520763966,-1.2665309371029139,
0.3068854022012145,,-1.942882408851163,4.745647428994308
,-0.5838349969586331,,5.206319377038198
,,-3.244076942960252,3.9921776445483985
-0.7126750288774314,-1.4990265179638582,-3.345123808886579,3.5151993201529623
1.9021463542434418,,-0.40053486920514003,
-1.4717891113223436,,-0.9907088981975668,
,,,
-0.28382836920708077,-1.9886408139803708,-2.6937762101905043,4.206871347842743
,,,6.569213961204017
,,-3.2026932758049957,
-2.5168033100615053,-2.2407609272025946,-0.5232693211309336,4.110809557379911
-1.52324255734252,,,2.800519206797004
-1.6544550662301791,-1.8145558331920633,-0.8767681374145365,
,,-1.8718380818633185,
,,,
,0.8394106097670828,-0.7031389425339987,
,-3.594301066311206,-3.2009278600509976,3.0523718822891164
,,-1.262305238700513,
,,,4.930216312304001
0.7085337396630356,0.32042814396125174,,
,,-1.0672554287905078,
,,,
,-1.3153812075901798,-3.0142379338363794,3.9413591195449316
0.13895129454448096,-0.15548399798613444,0.6198697362404584,
,-3.205704732397742,,4.095305537883683
,,-0.8059965008043625,4.394964337679362
-0.7334639244808412,,-2.1318121144314186,4.113523981593204
-1.7987888434642587,,-1.7555585241098495,
2.3177798007090784,,,5.424854128169457
-1.721422097589647,,-3.314748762111298,3.920971423354895
,,-2.1705484843304985,
,-0.3168115722837752,-2.150211172954846,
,,-1.8289650535754944,
,,,
,,-0.9538064322823376,4.401750231304769
,,,4.689066314281314
,,-1.630151470878671,3.2805361910194115
0.03444423346418468,,-2.1870852631925186,3.8609513990116384
,,-2.0038906563570134,
,,-2.133378577892607,3.8403711120568254
-1.0639852184951288,,-1.5974215913218386,
,,,4.138414211371682
,,,
,,-0.7793663452067363,4.86366214296251
-0.2879623051797816,,-2.7323462175140603,
,-1.0392940967705362,,5.237084661534032
,1.2007281774483256,,5.3196630403934755
-2.5694719310879903,,,4.406232601488181
,-3.635115872494389,,3.0368675848494346
,0.07802419296328922,,6.772926708928939
-0.1775204147856968,,-1.8472489441679447,
,,-2.017337266363532,
-0.7890468132284626,,,4.101801562652682
,,-2.374812692573561,3.749427838558692
,-2.2498058013881335,,
-0.6936254853980761,-1.9945326785327393,-1.983160289340821,4.189111920090255
1.7838503765573894,3.083745600251054,0.3436970509512567,
0.5818743322263857,,-1.672346555957113,
-0.42079857323192904,-2.4808112745573547,,
-0.15656245596387786,1.086990960076105,-0.6782682737677862,5.056488699757066
-0.8187928960971453,-0.8071767002794221,-0.2791265871871065,
-0.32569553872761203,,-2.4609836995170316,3.029891172733656
-0.4730141936777641,,-1.4048844088922505,5.218288254210565
,-0.43583210481012447,,4.167859341495705
,,,4.191764648332678
,,,3.754148500357567
,,,4.48251408708926
,,-1.432433014853637,
,-2.055720832696572,-2.843132679380628,
0.3897400314865562,1.3500736740776418,-0.8458196337253417,
0.6948087808620182,0.7496523425710915,-0.35875237191138765,
1.0783240156855347,,,
-2.175359488637705,,,
0.37324440363335154,-0.5304818831813721,-0.6874011172639061,
-1.0538271538855557,-0.6363314680675946,,
,,-1.5447369985170127,5.013782885033275
,-3.0208363874291666,-3.7444082903198317,
,-0.5009099816702941,,
-1.827384235165718,-1.590095803766768,,
0.49586397107303903,,,
-1.622277137392717,-2.617725551989539,-3.409134903391262,
,-1.4390142750192803,,4.818951675931326
-1.3289503445463229,-3.071292553654439,-2.720314415862033,4.290513977556613
-0.004136837751039457,-1.1984318371787248,-2.073665567616205,4.074611353049402
,,-1.873435262445805,3.807361522735135
0.06621464604143468,-0.6346883318646926,,
,,-2.085318646262439,4.748781560047988
-1.424774853216005,-1.8731769596295056,-2.1141791357824027,3.882107356275732
,-0.5109969151353488,-1.646833607116931,4.3830643223229835
0.16998218245804797,,-0.5384122000930887,4.907018005729621
0.9359475902462016,,-1.6977096720472538,4.7643833766653
,,,4.946321570412599
,,-1.5314454839678486,4.604289718447182
1.28456715510741,,-1.8142336407324795,
,,,
-1.784843839598251,,,
-0.2491474570471559,,,
,-4.80947350746227,-5.965431542133265,2.297917944719066
-0.16062876574025742,-1.2336904470188705,,
0.2923155890899404,0.6860493704801855,,5.7289373737130855
,,,
,,,6.011490114528906
,,,
0.15358233260102427,,0.36567328871726446,6.344047604203974
-0.2803878263983534,,-0.2619157895362254,
0.2922024570130982,,,
1.6045076358908172,2.259975234836624,,4.731898041498778
1.6002806787447712,2.4508568799591637,,
0.04467552915716455,-1.6587627013394304,-3.806282248927305,3.8023576597534636
1.1880311528105862,0.7473222813666469,,5.4549267109248865
-0.2937551652553446,,,4.413516615483847
,-1.2743470443460776,-2.6492776634179935,4.893644843077901
-1.608844189392854,,-1.8258479719062763,3.3899448770808727
-1.6369239816988004,,,
,,,4.385457518560733
,-2.390144327556269,,4.690648041603055
0.43418848740023663,,,
,0.6995330347448352,,
,,-1.5002431525084508,4.470204985281825
0.8843655798102281,,,5.587024316485932
-4.7340745087710765,,-1.7606540456869748,2.4742312684283063
,,,2.9900903090383038
,,-3.0359951233786813,
0.13200230521553358,,,4.377812799805585
-0.10392637677147382,,,
-0.21620095358706093,-0.6176286942949387,,
,,,5.581760426823567
,,,3.078125632965759
-1.2774271128384886,,-2.842170469654004,
-1.6452549613376024,-2.254241587367077,,
-0.18276005659184014,,,
-2.621023346484887,,-1.6789595867967237,4.590902123691961
,-0.630739832406305,-2.0838870257327824,3.615301469705988
,-1.4064319496703441,-1.0666404080321135,5.2804325687897595
,,-0.5336665156077365,
-0.7610779712984335,,-0.009545312332607692,
-0.3516303242932495,0.25958507721188795,-0.4405082574846173,
-0.9273435294760595,,-2.2899766875293164,
-2.5479909179026996,-3.1762744380649863,,3.993576816921281
0.2807906928299809,,,5.19668129771234
-0.8393507948095502,-1.3021621492826425,-1.8545112928073537,
0.33393610422272213,0.5500330616023723,0.15174460464455386,
,,,4.360891207077415
,-2.485149603943007,-1.5259817577316275,3.7891626893080343
,,,5.044693320981403
,-1.8993685824377553,-2.699714235335836,3.003952163309405
,-4.66478288970219,-5.007159390258362,2.4289252205411627
-0.009180808678861951,,,
-0.6921654501678964,-1.5732377669075142,,
,0.3009806701525002,,6.385523038215077
-0.07480520999221962,,,
,,,6.037026490903761
,-2.8027630642465766,,3.2880525783081866
,-1.448081347242291,,
,-3.0774729145421404,,
0.9536690308257503,,-0.41126603260538563,
-2.2902653569185825,,,5.6011640602232955
,-1.5475457359040452,,
-1.1890501972551024,-1.1975946897971343,-0.48907892237622197,4.53273982332404
0.30921931047269213,,-3.4821070930530897,4.149904662451038
0.9772270950334998,2.5609919411072775,,
-1.5337303683838037,-2.9647494121254625,,1.4958715387736237
,,-3.4047918268339186,3.165110883898997
,-2.367627875565261,-2.4627688313174865,
,-0.22750017510690024,0.5544605203983273,
,,,
1.234124370144885,,-3.2975331910855554,3.746366258932863
-2.766870989446843,-3.098693923195902,-1.974703375863068,3.5784013801736867
,,-2.4930734453830503,
,0.4301767470055904,-0.6436336108302906,4.062304961849001
-1.5494454938164508,-4.17204342415609,,1.4501896069799707
0.7302108369459184,,-3.0079860805880623,3.927869623553376
0.06459640420767232,,,4.628702042577955
0.21060280888337624,,,
,,0.49375552553996993,5.406132650415761
,-3.7116288882538733,,3.9732286337426106
,,,
0.27903259971889904,,,
,,-1.037861829094883,
,2.9647741945378656,0.5867214362620143,
,-2.6523876863679052,-1.4721937938400766,3.7801589816930234
,-1.9463737833396808,-2.5531397295075022,
,,,6.199961388126962
-0.36153483351571114,,-0.7975825470353644,4.810321276038435
,,,4.01257444916028
,,,
,-0.25666333289928267,-1.1750944897737607,5.526441870534992
,,,
,,-1.6790592239763593,5.036846528101834
,-0.8485052247320115,-2.0310377486112343,3.5314978810063935
-1.1239161183703112,,-1.770163837442496,
-0.8517545317065687,-1.5951089497285929,,4.219554210322364
,-1.316398442034912,-2.0930952697860166,4.169314544597141
-1.1745993076251027,-2.234243019533972,-2.59419795441379,4.215935023420284
-0.18025475318413503,-0.995295344213486,-1.0961884295812812,5.569739289918009
,,,5.700931253334445
,,,
0.13009713733037775,0.9377999036694984,0.6000118658932614,5.98359648360406
-1.4316390966626038,-1.6755004447684474,,5.540054032073288
-0.3995603375105132,,,3.847893615933413
,,,4.147488172678371
-1.5580949842299197,,-1.841423266564768,4.706278852209607
-0.7998120045659252,,-3.944940995584534,3.3933357539000357
-0.4930450320081869,-0.5581376145391642,-2.2913228627653104,4.380753149140068
,-0.6720195464113285,-3.1241667608314563,
,,-2.354860760135339,4.540660997726071
